ride_id,pickup_time,dropoff_time,pickup_location,dropoff_location,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,passenger_count,ride_duration,fare_amount,payment_method
33107475-ca86-4225-8b36-e356339b77a8,15-01-2024,07-05-2024,West Sarahhaven,Haysside,10.716236,80.006219,11.210618,80.395297,3,60,194.01,Cash
30ec2796-a59b-457f-80d7-ac73095ffa81,02-07-2024,20-08-2024,Michaelton,Joshuastad,10.376117,78.579444,12.242868,79.521976,3,27,460.2,Wallet
f4dbca07-e506-4670-b092-947dbe4969ec,18-06-2024,20-11-2024,Morganburgh,Holtstad,11.099146,78.981089,12.190667,79.729491,4,48,190.61,Wallet
ba220065-1526-4718-8d18-0a824447ceab,24-12-2024,30-12-2024,Millerburgh,Manuelland,13.243208,78.523023,10.098826,78.515137,3,6,380,Cash
b7b8c1a5-9a45-493d-b227-890e4e76833a,07-05-2024,29-08-2024,Jacksonmouth,Sergiostad,10.60652,79.946174,11.876719,80.469373,3,16,174.2,Wallet
ca9e4a62-fae3-414b-a3b4-42bd46494296,26-08-2024,18-11-2024,North Emilyfurt,Williamburgh,10.270571,80.427983,10.36054,79.379504,3,7,72.05,Cash
c8040fb7-ad97-4b67-9b89-e5cbd942644c,13-01-2024,08-03-2024,Johnsonland,Port Deanna,11.972987,79.325927,12.240691,78.992816,4,27,275.04,Wallet
9ae77eab-084a-4780-9136-f1f8f31046dc,20-05-2024,15-10-2024,Lake Shannon,Nathanland,13.395773,78.807174,11.342052,78.154846,3,32,280.24,Wallet
507b9072-65e5-4f34-9df0-6e8c878aaed9,10-08-2024,05-09-2024,Johnville,Lake Jacobhaven,10.786575,80.489768,12.428999,79.697414,1,29,202.68,Wallet
b43bd27f-42a2-49a6-8664-12854303cbc1,30-05-2024,14-07-2024,Lewisport,Gonzalezberg,13.397083,80.282636,13.305825,78.152013,2,21,162.86,Cash
b69f68c3-e60f-4420-ac33-350c73b911d8,27-11-2024,30-11-2024,Osbornmouth,Jennaside,12.696352,78.612715,12.189441,78.59088,4,5,157.89,Wallet
28524385-d9f2-4d0d-8cc9-f5f2e42e5037,29-07-2024,23-09-2024,Port Michael,North Tracie,11.011013,79.171584,10.236919,78.429615,2,28,405.69,Card
06ba8cd3-7e78-48c9-8a55-e38b3c9abe10,03-11-2024,16-11-2024,Angelastad,Laraside,11.244399,79.989234,11.376792,79.863091,1,47,435.84,Card
4f2dad3f-10d4-4e39-9612-37c9e25df9a8,20-02-2024,14-10-2024,Keyfort,Hammondshire,11.217349,78.449193,10.667265,78.19163,3,47,236.62,Cash
12fc7a87-a470-4d48-9128-b9b1f8ede0ca,29-01-2024,17-03-2024,Owenshaven,Davidside,11.462217,78.874875,11.925015,78.087129,3,37,222.74,Card
21084dd9-f75d-4e3c-848d-56502e9522d6,05-09-2024,28-12-2024,Shawton,New Ericburgh,10.70129,80.007335,13.005446,80.147318,4,25,340.89,Card
5894f7f1-39b8-4bb2-b596-ca7cef4afa88,03-03-2024,06-07-2024,Meghanview,Lake Stephanie,11.078597,78.425423,10.269044,78.440371,3,40,265.42,Cash
8892042f-9d4b-4bf9-8d85-e9c7a0017720,16-04-2024,03-06-2024,New Danielleshire,East Donna,12.752033,78.795898,11.588657,78.648278,2,31,442.63,Wallet
90494583-ec86-4890-97b0-0bdc566e3cbe,06-10-2024,03-12-2024,Port Michelleland,Lake Kelliview,12.299432,79.682183,10.570568,78.810185,4,48,414.64,Wallet
9e3c5a88-6aa5-4e6d-9277-9574c4576cc3,09-09-2024,19-10-2024,South Pamelaside,Dawnport,13.393865,79.679807,10.095173,78.679935,2,44,296.19,Wallet
67f5ae02-af5b-4f47-8eae-71cfce000af0,06-07-2024,22-08-2024,Shawnton,South Robert,12.033419,78.256851,11.842179,78.204879,3,30,481.17,Wallet
5005680f-24c7-48a5-9b4e-164b5716dc2e,29-06-2024,07-08-2024,Jessicastad,Andersonstad,13.09601,80.372691,12.132922,79.340401,1,24,98.28,Card
776abf09-3de2-4859-91b1-943c1b2ededb,18-07-2024,04-11-2024,West Shannonberg,North Kellyfurt,12.870335,78.255949,12.450427,79.48857,2,32,450.24,Wallet
dd84cacc-f672-4464-bf8e-a40a6b0ae0e3,01-12-2024,30-12-2024,Port Mark,Jamesburgh,12.749637,79.730327,11.05464,79.52654,3,34,336.34,Card
4efc8248-e10b-4a47-bfae-b7487781321e,12-07-2024,19-10-2024,Johnsonfurt,Levyborough,12.142584,80.097676,11.285412,78.689654,4,48,479.13,Cash
7eb162f1-4806-4804-8cf0-374c0c74dc0f,14-08-2024,21-10-2024,Mitchelltown,South Dennisview,12.281236,78.544298,10.83224,79.111516,4,55,111.67,Wallet
0b95017c-5dae-4201-a73b-a8bdc38c1dec,09-10-2024,13-11-2024,Williamsside,West Angela,10.568624,78.681781,13.019932,79.616787,2,47,482.18,Cash
8cc36f3b-c3af-4cfe-b34a-6ca38116e3fc,29-01-2024,27-06-2024,Marciaville,North Phillip,11.846244,78.220869,12.697725,78.887629,3,37,92.08,Wallet
c14565c7-5d98-4115-b05e-eefe8ece1128,04-11-2024,06-12-2024,East Carrie,Porterton,11.54419,79.488992,10.016118,78.384036,3,10,485.48,Cash
79474bfa-cdd0-44d4-9542-27deb6adf48b,16-01-2024,09-03-2024,Hernandezhaven,West Sarah,12.489129,79.22131,13.316449,80.14856,3,19,264.3,Cash
bd44089d-9dd2-49de-bd98-fe336498abe9,03-05-2024,05-07-2024,Brittneyhaven,Ericksonport,11.899797,80.021424,13.331292,78.035959,2,6,211.81,Cash
ac7e937c-54cc-4e2a-9e4c-b287044251db,03-07-2024,08-12-2024,South Brandytown,Bakershire,11.820524,79.126849,12.894084,80.478511,2,35,447.23,Wallet
7afeb114-9561-4813-8d25-9caab8adad87,12-08-2024,25-09-2024,New Cristina,Hernandezbury,11.853676,79.581132,,79.454692,1,34,58.29,Card
30d73df7-1c22-4cea-b355-56a5f2bd92f2,13-01-2024,22-08-2024,South Leeberg,Vaughnchester,10.183365,78.041753,12.266486,78.051943,2,50,346.13,Wallet
df70fb2a-78bb-42a5-aba7-42d29c89d374,13-07-2024,10-12-2024,Lake Devinborough,Whitneyfort,12.522405,80.039319,12.852053,78.493092,4,36,436.73,Card
75ac824c-2c55-4ef7-b4e9-573450521700,23-07-2024,04-10-2024,Amyview,Leebury,12.944341,79.633806,11.555584,78.610158,2,14,104.21,Wallet
f910abb3-f105-4252-b990-e2c94c6a70f4,18-04-2024,20-11-2024,Kellieborough,Stewartstad,10.716144,79.740278,10.676009,79.205603,1,53,154.99,Cash
92cf6021-1f33-442d-89ac-908746015028,05-08-2024,23-12-2024,,Stephanieberg,12.627796,80.473323,,80.308685,4,19,,Cash
143b45e3-b6d1-46bb-b48f-709c49a22441,22-04-2024,08-05-2024,Sandraview,Lewisside,,78.813003,13.158577,80.434615,4,8,131.53,Wallet
1bf645f6-2324-4211-8588-fc1bb2384849,15-04-2024,19-11-2024,East Brent,Lake Jesse,10.549382,78.441216,12.235587,,2,59,309.86,Cash
19bd4f93-78ef-4666-b7a4-c719548e1f6b,08-02-2024,17-07-2024,North Tamara,South Denise,11.315561,78.073893,10.298311,,,13,335.27,Card
330f8be1-a689-4424-ba3a-10e179c773a0,08-12-2024,29-12-2024,Manuelton,Lake Audreyside,,79.620713,10.803182,79.2176,3,,,Card
e9c96c52-098c-40b3-afc9-909ed9af6e09,13-10-2024,22-12-2024,South Nicole,North Wendy,11.961065,78.329809,12.710552,80.481881,4,58,89.48,Wallet
f64e3dfc-bfbe-4c7a-afc5-97382fb21e66,03-06-2024,12-12-2024,Nancytown,Ashleyville,10.213279,78.188297,10.933611,79.147463,4,15,189.36,Wallet
a42d0cd7-fd35-4f6a-b450-388748d90846,26-12-2024,28-12-2024,Smallberg,Nelsonville,11.231302,,12.482466,78.199886,4,33,183.35,Card
41dc1c60-a5f6-4735-b57b-6b29bb2aa146,08-05-2024,10-07-2024,North Jill,Ashleyborough,13.03461,78.085609,11.180074,79.543804,2,58,452.53,Wallet
67ce378f-e5a4-483b-a383-889adb2c6ac8,09-03-2024,01-11-2024,Robertsonland,Caldwellburgh,11.44399,79.123283,12.659335,80.469249,3,54,342.03,Wallet
01bf9e73-3f80-4385-af92-40b652d78f10,24-02-2024,27-08-2024,Patrickmouth,Stephanieport,12.83228,79.372831,,80.261671,4,45,415.81,Cash
5c0b9b10-a757-4b10-82f5-25b902ed73ce,14-08-2024,03-12-2024,North Elizabeth,Parkerfurt,10.862324,79.765097,10.934762,78.472911,3,33,88.22,Cash
b41c504f-e346-4415-a526-7a2bec50ace4,23-09-2024,29-12-2024,Hannahport,Christinabury,11.678043,78.375098,12.571639,79.08794,3,20,412.96,Card
fd247c11-bf6b-4cdf-b479-7b6127372b52,21-02-2024,24-08-2024,Robertside,Toddborough,12.711921,78.114738,,78.587932,3,25,94.35,Wallet
df85c777-9887-4bfe-8136-9c65ae2ae341,22-10-2024,15-11-2024,New Seanstad,New Danielside,12.163918,78.498471,12.764901,78.195094,1,13,262,Cash
265cb9d9-8962-4f6e-929c-93b333c08bf1,16-12-2024,28-12-2024,West Melissa,Wilsonborough,12.59405,,10.795763,78.858327,2,29,86.75,Wallet
82a7f586-e61d-4cde-9747-f3877d23d479,05-10-2024,30-11-2024,Stokesmouth,New Robert,10.717321,79.466096,10.461054,78.310438,2,50,164.23,Cash
ce920136-ac3a-412f-b65e-6cb58f0d5540,07-08-2024,18-08-2024,Jenniferfurt,Lisaborough,,78.517969,10.066643,79.248412,1,31,431.51,Card
b34c6c73-5833-4b30-ac77-6e950b981ccd,12-08-2024,26-08-2024,New Virginialand,Johnsonchester,13.023811,80.244132,12.4698,79.048874,3,39,93.02,Card
bab2b77d-fa74-4cc8-a43a-fb7ac40d4874,10-03-2024,01-05-2024,Brooksfurt,Kanefurt,10.133285,,12.926191,79.131145,4,8,314.16,Cash
dfe2c0a0-a96b-4c42-b6d2-2a7baec76a82,25-05-2024,25-06-2024,Lake Michelle,East Victoriafurt,10.068143,79.398935,11.523809,78.606278,4,29,341.04,Wallet
d5b6de85-3902-49d9-ba8d-ae42ba54e920,24-07-2024,17-08-2024,Port Andrewport,Nunezside,12.383644,78.148649,13.444722,,1,59,415.75,Wallet
75eb89c2-3f5c-42f3-bacb-43a3d2c7bffb,13-06-2024,07-11-2024,Ericborough,North Lisachester,10.384289,78.176058,12.519866,79.718611,4,35,143.12,Cash
19d45deb-1139-4a12-b4c1-c3ea3d9c4e64,26-08-2024,29-08-2024,South Carlaton,Lake Bradley,10.804056,79.183715,11.191491,78.1594,3,24,217.03,Card
dd1d6cd1-c11f-4bf5-b79e-f4678a2db2e6,19-06-2024,18-09-2024,East Williamport,Port Sabrina,11.137467,80.182683,,78.151783,4,39,158.33,Wallet
ac2b0cfc-c5c5-4060-9911-21e793d563ae,11-08-2024,11-10-2024,Joelberg,South Kevin,11.618304,80.022039,10.441984,78.376359,2,36,107.74,Cash
bc36dc59-e134-4dfc-9777-7f10f2d2393f,24-01-2024,27-08-2024,Lake Erika,Williamsstad,12.91515,78.980487,11.065727,80.126986,3,32,495.16,Card
b2414482-5198-44d8-8643-3603c92a7d7c,06-09-2024,19-11-2024,Russellport,Whiteside,12.910941,,12.394358,78.48658,1,29,70.88,Card
db87d29c-4cfd-4fc1-b9b0-2e2ad96e684f,02-07-2024,17-08-2024,Port Steven,New Robertchester,12.32058,78.973977,10.868085,79.20842,4,51,484.23,Cash
41476506-3e2b-49c9-a36f-6e5c2253e706,04-08-2024,14-11-2024,West Deborah,Booneland,,79.672263,13.254753,78.378366,4,13,179.82,
44b9e602-0d31-412e-b0c3-6756d453f867,27-07-2024,14-12-2024,Nunezton,East Lindashire,11.092553,80.292519,11.888459,79.07149,1,30,305.15,Wallet
3579c143-7ab9-4428-b78e-65108f10d33e,08-10-2024,12-12-2024,Kevintown,East Suzanne,10.934511,80.349309,11.384879,78.94096,1,10,338.68,Wallet
ea18d32c-7a9a-4ef5-811b-d1c4ffe3f366,15-02-2024,01-12-2024,Lake Cassandra,South Rose,11.74452,79.814213,,78.633479,4,13,,Card
775c30b5-6173-4c48-8876-9153c68813fe,02-08-2024,03-10-2024,Kylestad,Owensfort,13.03955,78.204085,11.341526,78.458501,2,8,320.89,Card
501ba851-5ee6-4495-b400-29c3ea11905b,22-10-2024,22-11-2024,Williamsbury,North Jose,11.904594,78.75184,12.85558,79.146722,4,25,121.26,Cash
4b91b8cb-6ae6-4582-b852-b3cd9442b5e6,29-12-2024,30-12-2024,East Mark,Hudsonbury,13.223813,79.73827,12.858994,79.357763,4,25,,
566a9ce7-af52-4b94-b186-e47aa7946320,12-07-2024,26-10-2024,Kathrynfort,Murraystad,11.346894,79.349754,13.430204,78.342023,4,22,150.9,Card
2f1dc121-7d02-4c6d-8bea-75c1b86677aa,06-03-2024,29-04-2024,New Arthurland,Port Adamberg,10.1854,78.647018,11.283655,79.988959,3,58,112.42,Cash
26a9e100-b509-409b-9166-58ce3b3f3800,23-11-2024,23-12-2024,East Williamstad,New Danafort,12.657102,80.083863,11.435933,79.456101,4,6,444.22,Wallet
8d388327-883f-43c6-81b1-58e90406ff44,13-09-2024,16-12-2024,Smithhaven,Amandaport,12.966077,80.27519,10.096336,78.752665,1,27,435.95,Cash
6e3a0ba8-ac8d-4c7d-b2a6-e468d02b1243,07-01-2024,20-07-2024,North Samantha,East James,12.116125,79.20125,11.800509,79.069023,1,54,422.23,Wallet
cb80f288-446f-44dd-9abc-a6e5d0b1e3eb,23-07-2024,10-09-2024,Millerfurt,Cunninghambury,12.799685,78.038286,10.224186,78.626348,1,53,177.31,Cash
a65f7b8a-dbb4-4021-bdde-64afa75b395a,26-04-2024,27-05-2024,North Richardfurt,Browntown,11.692326,78.534157,12.750668,80.469219,2,17,391.02,Cash
6f14b3f6-d867-488b-bff6-b824152aeaec,29-09-2024,15-10-2024,Arielville,East Jasonshire,10.681128,79.651181,12.878747,78.955878,2,20,294.6,Cash
af36b8cc-1308-4974-ac95-b3ac0beb7c34,03-07-2024,24-08-2024,Rachelshire,East Sarahmouth,10.782205,80.323312,11.56834,78.961967,4,47,232.74,Cash
d218c9d6-c093-4fb0-a4e9-bcfd9647ff9f,07-01-2024,27-03-2024,Hickmanport,New John,10.393145,79.140517,10.436933,79.84856,2,34,256.13,Wallet
54ec3f33-8a62-4cbd-a582-b678ad5229dd,20-11-2024,08-12-2024,Camposberg,New Juliestad,10.614581,79.626056,10.984213,79.171346,3,54,375.31,Card
1375ee90-d6b3-41e4-bb6d-ca0d6fe5040b,21-01-2024,27-02-2024,Cassiefurt,Anthonyview,12.135671,80.492946,10.417014,78.634039,2,43,168.22,Wallet
8d93e14a-5b16-4158-ba67-470c7d98302f,31-10-2024,13-12-2024,Reynoldsshire,Millerport,12.488236,80.49301,10.896161,80.20061,1,54,169.29,Cash
4499d0a6-1500-4170-92d1-5585b68e47fa,05-11-2024,28-11-2024,South Jennifer,Lake Peter,12.783825,78.611408,12.189904,80.304138,3,11,198.47,Wallet
4eea9db8-f165-4779-8154-7950176de21f,20-05-2024,30-06-2024,Wardview,East Christopherchester,12.289667,78.029094,10.486779,79.769111,1,24,375.13,Wallet
1a7167c7-6875-4545-832f-52c48e0370cf,23-06-2024,09-10-2024,North Michaelland,Michelletown,13.125197,79.979817,12.834863,80.417343,4,30,363.78,Wallet
b98f5dbe-15ae-4e0f-8777-a07f6346d4ef,23-04-2024,30-09-2024,New Adriana,Jacksonview,13.356065,80.090873,10.966479,78.246666,2,9,464.99,Wallet
2ace1aa9-1032-46b3-a55b-fc1c7e3d5ee4,26-04-2024,08-08-2024,Hillport,Pattonstad,12.160437,79.324746,10.521942,79.716037,2,11,258.06,Wallet
9803b22e-7eec-488d-a002-352ab88cddde,07-04-2024,11-07-2024,South Daniel,Adamfurt,13.218861,78.980721,11.966525,80.482561,3,59,377.89,Wallet
70b27304-545c-488d-9cb9-075ecdd7f460,09-05-2024,03-10-2024,Ryanberg,Malikborough,10.35339,79.108379,10.752283,78.920141,1,55,218.85,Wallet
f7fe604f-65f3-4779-b6ee-5cdb2d79a2d1,05-07-2024,04-09-2024,Kellyfort,West Nicholas,13.324044,79.242212,10.570578,80.316026,1,27,131.92,Wallet
ee9bf3e1-1d27-409a-9d71-a89864976593,13-11-2024,21-12-2024,New Wendy,Lake Katrina,13.274316,78.687179,13.319041,80.387325,4,47,490.79,Card
35ab8466-b557-4b00-b166-cdcf762cdfbc,11-01-2024,19-10-2024,Salinasland,Chambersberg,11.821448,79.614464,11.57524,79.423738,1,37,315.4,Wallet
2775ee42-a89e-42f2-80af-bf3f3df51967,02-09-2024,30-10-2024,Mccormickland,Ewingfort,11.256475,79.266693,10.867815,79.395664,3,5,291.79,Card
eb9ed274-ec6a-47ad-81b1-5db988cc4d49,14-08-2024,30-10-2024,Stephensstad,North Kaylastad,12.146392,78.501173,12.632263,79.443508,4,11,410.62,Card
fbcdbf5e-902f-4465-8b57-07209cd8758b,05-03-2024,11-11-2024,Rasmussenmouth,Rodriguezville,12.966998,80.41118,11.608768,80.000426,3,45,85.02,Card
8ed8a80d-84cf-4e39-bf31-c29f82bbad84,10-04-2024,05-07-2024,South Neil,Bartonshire,10.557051,79.041383,13.230893,78.282475,2,32,476.66,Cash
0649bcf6-ff69-423d-984f-c85b2697384d,25-09-2024,12-11-2024,Garciachester,North Marieberg,12.2647,80.207759,11.33908,78.911322,3,44,371.05,Wallet
34f541c0-c8c5-4b2a-b490-adeb57d337d3,15-05-2024,13-09-2024,Baileyville,Bowenmouth,11.389122,78.560454,12.193366,78.070521,4,34,408.28,Card
b5f59cb0-cf68-4878-8b70-59334cde1b6b,03-05-2024,29-05-2024,North Melindaville,Lake John,10.165861,78.21814,10.247196,79.960021,3,25,487.33,Cash
6d268b37-8f52-42d3-94bb-bcf828fea761,08-03-2024,08-10-2024,Hallfurt,East Danielle,10.46077,78.566773,10.012964,78.537902,1,22,269.84,Card
e212ab7c-9d36-4cb6-bcc5-7be00779250a,16-06-2024,16-11-2024,South Brittany,Smithborough,11.135409,78.022802,10.145566,78.433308,2,53,408.04,Card
cbc72f1a-cf08-4a54-b429-9924c0986750,20-03-2024,06-07-2024,New Cristianside,West Mark,12.897932,78.941246,10.047604,80.163871,4,26,351.13,Cash
7d4ed26e-dcd5-4fae-abb3-16a743299780,26-06-2024,18-07-2024,Candicefurt,West Michaelmouth,12.002302,79.755703,12.533809,79.159422,4,59,362.39,Card
ccf4ffb0-b4bb-473f-ac70-51d1d051267f,27-08-2024,29-09-2024,Samanthashire,Lake Dennisville,10.765953,80.135889,12.708245,78.3624,2,36,310.09,Cash
b1850eb8-5f90-4c87-aedc-017e1df05d18,02-04-2024,29-07-2024,New Paul,New Patrick,11.239851,79.480694,13.491402,78.205297,3,56,137.44,Card
eb4e2281-b184-41fc-8991-b01aa2b03c4b,13-03-2024,18-09-2024,New Garrett,Donaldmouth,12.745278,78.026917,12.332163,80.01425,3,22,92.05,Wallet
5be9fdb3-dd92-4d7c-8db9-77a99e91a71c,22-11-2024,13-12-2024,South Derrickfurt,Ortizfort,12.603923,78.342258,12.239554,80.223524,3,40,276.3,Cash
90bde900-1529-46f5-aad1-1fe87d1b695e,10-06-2024,29-11-2024,Port Kathleenport,West Jeffreyport,12.516109,78.420579,,78.807668,2,10,174.26,Cash
c4134dc2-c5c5-4e8a-be15-ad1290ce77e9,06-03-2024,30-08-2024,Dunnville,West Kimberlystad,10.587701,80.243745,13.157509,80.000307,4,36,238.99,Wallet
70fd6672-b80f-46c5-828f-a16b0aa6fcb9,29-07-2024,22-12-2024,South Curtis,West Nancy,13.178878,79.168464,13.24838,79.924202,2,49,393.05,Card
d1151fff-dcb9-4d5f-993c-572b4347dbca,13-01-2024,05-07-2024,South Michelleville,East Lisa,11.806359,79.177042,12.350093,,4,33,112.34,Cash
9c3a1e0b-b5f3-48aa-9c6d-afff59c2f153,16-08-2024,27-12-2024,Martinberg,Port Jamie,12.985213,78.446429,10.955818,79.624661,,23,256.29,Cash
98cbaa52-47f5-4019-8843-8de259cf0b0d,24-01-2024,01-09-2024,West Tiffany,Keithview,11.631801,79.734729,11.431055,80.302739,4,,192.99,Cash
d0afb235-ade6-4f51-a670-93a0fc48f615,29-11-2024,23-12-2024,East Sydneychester,West Michelleberg,13.094019,78.259802,13.496066,79.383314,3,47,118.41,
b61df906-2570-45db-bfea-d90a21f8072d,29-09-2024,22-12-2024,Mariafurt,Thomasview,10.505905,78.536914,11.569812,79.126605,3,35,241.04,Wallet
a2356dd4-1355-48d0-b3b5-bad5600b4b35,31-08-2024,19-11-2024,South Zacharyview,Shawnfort,11.127611,79.269429,10.846634,78.758622,3,32,,Wallet
d8dff535-c62d-4aea-9e70-bd3000a21367,07-05-2024,19-12-2024,Lake Teresastad,Port Amandaborough,11.065149,78.989678,11.825151,79.415387,3,,285.62,Wallet
d40e53ce-52a7-4a41-84be-d4867ea5a387,15-06-2024,05-09-2024,Matthewshire,New Melissa,12.115989,78.983634,12.807696,80.396575,4,22,472.61,Card
0c648ca2-c323-4466-aebb-b90ee4e751de,02-11-2024,05-12-2024,North Conniemouth,North Sarahburgh,11.893918,79.05369,12.838438,79.004355,3,19,192.71,Cash
6d84414d-f541-41ea-bde9-1c42002c4c22,20-06-2024,16-09-2024,Lake Regina,Erikview,10.932506,78.584972,12.416829,78.923963,,25,442.2,Cash
5f31273d-1519-430c-8019-83035c457e4d,06-02-2024,17-10-2024,North Randy,Jessicabury,10.072548,78.563992,12.973349,79.969962,2,17,328.15,Cash
36a2c52b-0047-4139-985d-f528b4258e19,15-06-2024,20-07-2024,Millershire,New Erin,12.67675,80.476965,12.405162,,4,22,195.36,Wallet
1edf3bfa-d12e-4eb5-97f4-79b5b212a6ee,04-01-2024,07-01-2024,Bensonfort,East Patrickville,12.043724,78.689388,10.948184,80.252901,3,11,327.5,Cash
231ae7c7-4c9b-4f5c-a188-7eaf5e1885c3,10-02-2024,10-06-2024,Ayalaberg,North Alyssa,13.461455,79.638498,,78.845844,3,19,85.36,Card
59e7703a-70aa-4b0d-aa03-8ad4a667b982,04-01-2024,28-08-2024,Lake Kaitlin,Jensenmouth,11.273198,79.701951,12.526041,79.105557,2,24,175.61,Cash
23d7e6a1-19b8-44fc-a587-1d8916312fc6,29-11-2024,09-12-2024,New Jessicastad,Edwardsberg,11.181884,,12.905569,78.335271,2,22,388,Cash
8dab66d3-3f87-4fc2-9591-52f2a505da9c,06-04-2024,22-07-2024,Kimberlytown,Jamiehaven,11.586117,,10.741159,79.633123,1,40,197.26,Card
0df83e12-a56b-41e0-8ba8-a4ca6449cb6f,14-03-2024,29-12-2024,South Paul,South Danielle,12.891655,79.439395,10.954457,78.876633,2,45,135.14,Card
fca45567-0316-42d6-ba4a-58efe3837348,28-01-2024,20-08-2024,Sarahberg,Valenciashire,11.759753,78.117757,12.992691,80.282239,1,60,100.65,Cash
c34201db-2c3a-4cdc-aed5-4a468bde005b,12-06-2024,31-10-2024,Bestland,New Carlosview,12.41063,79.873929,11.690484,80.33061,3,35,145.74,Card
ca0ee8c4-f2dc-412b-8f7a-e302ec2e2815,24-03-2024,08-04-2024,Hunterhaven,Hendersonfurt,13.292727,79.542685,,78.882954,4,26,356.68,Cash
271610c1-9db5-4283-89a3-c811895c4fde,02-02-2024,07-10-2024,Christopherland,Port Eric,10.810016,78.660043,10.617894,78.109548,1,21,120.29,Card
d5a386d9-c362-4810-a261-1b8d9620bee6,06-05-2024,04-10-2024,West Hollybury,East Christopherchester,10.182587,79.039796,10.822393,,1,57,334.13,Cash
4f2da233-0e16-4b12-9bdc-70d19cbf7b8c,15-02-2024,09-08-2024,North Alexander,Lake Alexander,12.422589,79.795983,11.315991,79.504033,4,36,114.98,Cash
d28fcf68-c871-47b3-8468-b74d85e3ade5,11-07-2024,16-09-2024,Garyberg,Jessicaville,13.028643,78.82696,11.54245,79.242871,,14,283.41,Cash
45a08539-6de8-470a-8e9e-9ebd55c34853,26-10-2024,28-10-2024,West Jennifershire,South Spencerstad,12.944093,79.787437,10.329842,79.487687,3,10,156.03,Cash
5e20c957-2ab8-4d33-911f-730bdbff00b0,22-01-2024,03-08-2024,West Kerri,East Joycetown,11.47189,79.069658,12.075128,79.924607,1,40,381.52,Card
0bc57207-3e9a-4c86-8325-4fbddce8e1c5,18-01-2024,16-12-2024,Coxberg,Port Austin,12.881935,79.76392,12.347906,,2,54,242.4,Wallet
6a8fcacb-3f8e-4d0d-9261-9dec3979d5f5,07-11-2024,17-12-2024,Josephland,Davidton,11.622597,79.355119,12.91222,79.414057,4,33,438.92,Card
0bc1f9e5-fb3d-4063-8409-c5eacde918b3,10-03-2024,04-06-2024,Jonesmouth,Kiaraport,12.008431,79.104214,10.152138,78.27769,3,,411.77,Wallet
5e717fca-020a-4497-b4ed-51458d9765c7,07-05-2024,09-06-2024,West Anne,Jodibury,11.531706,80.36251,13.253458,78.077601,4,24,390.18,Wallet
ff6ef9ed-7e4c-429f-b8cb-ab4c97790e84,29-06-2024,08-09-2024,Lake Rachel,East Adam,13.149316,80.306164,11.802713,78.90164,1,44,326.13,Wallet
a2cd1590-58af-493c-8aa2-b4c93ba5bd76,08-06-2024,17-06-2024,West Aaronfurt,Daltonhaven,12.570202,79.104814,,79.980329,1,53,275.31,Cash
f8f9a45d-0f55-4896-b610-396b7df59abf,02-04-2024,12-09-2024,Lake Joshua,East Phyllishaven,10.053738,78.087465,11.176547,78.741142,2,21,349.19,Wallet
15bc2a3e-bf76-45d7-b97c-6c3c755d814b,09-06-2024,31-10-2024,New Dennisfurt,New Ashleychester,11.618916,78.162222,11.49004,,1,15,424.39,Cash
d9d57b02-42d0-4d55-8aab-47b23c9d128a,14-09-2024,09-10-2024,Sarafurt    ,Louisview,11.965534,78.071808,,79.774036,2,40,423.35,Cash
c7a9f33c-22d8-49d3-b3e4-f986f18cccdc,31-03-2024,29-04-2024,East Danielmouth,Edwardsville,10.489806,80.027352,11.300339,80.482207,2,5,370.26,Card
73b0d676-3527-45c8-8534-ca08f6f24d1c,27-07-2024,04-10-2024,Stevenville,East Lindseyport,13.193423,78.280169,11.846487,78.261069,4,49,388.45,Wallet
370b9a29-0a53-4df9-9a72-083cb266986c,16-11-2024,20-12-2024,Eddiebury,Randyton,10.708826,79.79142,11.731827,,4,23,312.73,Cash
2c82989f-fd9c-4bb0-91f1-6485429a4a7c,19-09-2024,16-11-2024,South Melissaside,North Steven,,,11.741084,80.133628,2,23,228.59,Wallet
d49347fc-0fc9-4d2e-830f-9be91f178f93,08-11-2024,21-11-2024,East James,Watsonland,13.374619,78.688312,11.534993,80.212345,3,49,358.17,Card
13325c31-d010-418a-aadc-9960424211e2,14-08-2024,05-12-2024,North Jamesmouth,North Rebecca,12.054673,78.924015,10.866339,79.097488,1,48,129.78,Cash
f1394e3c-0aee-4557-9f5d-f91254e07431,18-11-2024,27-12-2024,Williamsshire,Underwoodfurt,12.962379,79.400092,10.077194,80.0916,3,55,425.88,Wallet
2c3d17e2-6d39-4a75-aee7-0ab261fa8e7a,11-07-2024,16-07-2024,Jasonburgh,Joshuaberg,,79.809558,13.233367,78.508216,2,32,55.27,Cash
a5b40983-3eeb-404a-9df2-372e9e825aae,14-01-2024,08-09-2024,Victorside,Brownview,10.606801,79.017223,10.940303,79.170211,2,46,331.33,Cash
e2789642-a484-4035-b30f-aaa36b52f93c,28-05-2024,20-07-2024,Lake Virginia,South Kimberlystad,10.848551,79.674879,10.720654,80.219972,3,57,156.25,Cash
e9a53368-5812-4eb2-bc13-f47ac80c2195,05-07-2024,18-10-2024,Paulburgh,West Carlatown,10.324488,78.221159,12.981386,78.543841,1,8,114.35,Cash
